Iterations,N. Birds,Run,Target function,Type,Error,Point,Time (s)
1000,100,3,f8,Iterative,11021.009735107422,[ 443.50174  439.78937 -290.70285 -128.92894  427.2845 ],2.413278818130493
1000,100,4,f8,Parallel,10636.68241783005,[ 435.14825  422.6124   419.52322  414.99673 -292.2032 ],0.5251896381378174
1000,100,4,f8,Iterative,10829.900634765625,[-302.53412  420.9719  -302.5334   420.96408 -302.56503],2.367666721343994
1000,100,5,f8,Parallel,10917.27229293532,[-310.94016 -311.5463  -298.76428  444.02136  419.12976],0.5061237812042236
1000,100,5,f8,Iterative,11049.816822052002,[433.0859   438.80923  423.99713  -26.673538 452.48404 ],2.453054428100586
1000,100,6,f8,Parallel,10998.498163358536,[-311.48883 -311.6958   397.33508 -287.59332  441.47235],0.49382734298706055
1000,100,6,f8,Iterative,10789.37474822998,[ 424.01868   429.95886   423.90366  -118.199066  423.23517 ],2.4553258419036865
1000,100,7,f8,Parallel,10711.46226566562,[-302.5118   420.97058  420.96533  420.9604  -302.5264 ],0.49989938735961914
1000,100,7,f8,Iterative,10593.023742675781,[-302.53323  420.9694   420.96805  420.97488  420.972  ],2.376242160797119
1000,100,8,f8,Parallel,10808.496000558296,[ 419.79724 -113.10698  415.05768  412.9253   428.97736],0.5052952766418457
1000,100,8,f8,Iterative,10962.649108886719,[-307.34113 -304.03812  429.89938 -304.27444 -300.28665],2.419844388961792
1000,100,9,f8,Parallel,10905.285601945156,[-118.02263 -308.42557  422.21054  426.5332   417.2278 ],0.4806983470916748
1000,100,9,f8,Iterative,11159.789695739746,[-489.7439  -321.08548  417.88187 -309.28293  440.41785],2.3759114742279053
1000,100,10,f8,Parallel,10823.403947896308,[-310.98203  440.97888  440.90375 -299.7325   416.56262],0.5135321617126465
1000,100,10,f8,Iterative,10835.74446105957,[ 425.24335  205.82527  425.36673  433.42477 -305.02963],2.462892770767212
1000,100,11,f8,Parallel,10913.133869048863,[ 205.54788  418.20575  441.41202 -291.1102   404.55627],0.5260763168334961
1000,100,11,f8,Iterative,10965.201583862305,[ 421.2637 -322.3863 -285.0907 -313.626   437.2664],2.4710843563079834
1000,100,12,f8,Parallel,10593.029756546879,[ 421.05737  420.99435 -302.51242  420.86273  421.1316 ],0.5035130977630615
1000,100,12,f8,Iterative,10711.46206665039,[ 420.96964 -302.5312  -302.52667  420.972    420.9668 ],2.4052679538726807
1000,100,13,f8,Parallel,10928.745586621808,[ 421.82178 -302.14117  204.03099 -302.73984  421.3801 ],0.49555540084838867
1000,100,13,f8,Iterative,11007.598892211914,[ 421.10748  420.79605 -302.18872 -125.04417 -302.6943 ],2.4079902172088623
1000,100,14,f8,Parallel,10763.440644238382,[ 402.36295  412.87097  423.85123  397.41577 -322.79565],0.5435011386871338
1000,100,14,f8,Iterative,10767.350463867188,[-310.77405 -302.14014  422.5735   438.854    428.37793],2.4215052127838135
1000,100,15,f8,Parallel,10833.940850976784,[-304.19135  418.72693  194.08643  428.76953  415.87277],0.49526333808898926
1000,100,15,f8,Iterative,10561.253509521484,[419.37537 413.83386 409.67285 407.88818 439.46313],2.4371819496154785
1000,100,16,f8,Parallel,10778.210244137685,[-308.72662  423.21844  402.30093  411.17212 -309.60187],0.48909807205200195
1000,100,16,f8,Iterative,10809.094970703125,[ 424.88303 -291.34293 -313.54047  398.11234  424.00348],2.4254961013793945
1000,100,17,f8,Parallel,10689.077810760351,[404.95502 408.12592 419.4128  390.54465 400.38522],0.5068221092224121
1000,100,17,f8,Iterative,10701.54638671875,[ 437.51724 -305.31204  405.34348  405.76257  410.26157],2.430269718170166
1000,100,18,f8,Parallel,10636.947285028607,[ 425.03943 -302.3763   429.1983   436.29666  426.46143],0.4886128902435303
1000,100,18,f8,Iterative,10814.693603515625,[ 417.47516  419.99606  417.16977 -304.23795  206.13078],2.377777576446533
1000,100,19,f8,Parallel,10806.967513896927,[-287.28143  417.14868  439.39594  408.76697 -308.12415],0.4866454601287842
1000,100,19,f8,Iterative,10903.418552398682,[422.7539  418.0943  403.78537 477.94086 437.33713],2.394768476486206
1000,100,20,f8,Parallel,10932.923490716581,[-125.84781  405.91498  431.0523  -307.14005  420.39462],0.4781830310821533
1000,100,20,f8,Iterative,10969.206924438477,[ 414.29367  202.5189  -310.8162   435.3367  -303.6767 ],2.3948752880096436
1000,100,21,f8,Parallel,10809.613191759137,[ 439.5391   411.94925 -292.73233 -318.2875   417.3021 ],0.5162510871887207
1000,100,21,f8,Iterative,10735.190948486328,[ 391.11957  413.6113  -297.3633   432.73236  412.74228],2.4526724815368652
1000,100,22,f8,Parallel,10593.023915498716,[ 420.9691   420.97128  420.96463 -302.5334   420.9752 ],0.47919559478759766
1000,100,22,f8,Iterative,10711.462036132812,[-302.52667 -302.52774  420.98254  420.97214  420.96228],2.3743700981140137
1000,100,23,f8,Parallel,10795.011699490524,[202.54346 432.13748 421.79736 440.3755  402.8864 ],0.5097470283508301
1000,100,23,f8,Iterative,10994.36343383789,[ 422.61737  410.26373  441.47226  176.61444 -318.55017],2.4365532398223877
1000,100,24,f8,Parallel,11007.56918666938,[ 420.94598 -302.54825 -302.54578 -124.81851  420.95193],0.5026504993438721
1000,100,24,f8,Iterative,10603.024719238281,[ 424.46442  425.2725   421.53528 -296.4644   424.36194],2.4024171829223633
1000,100,25,f8,Parallel,10829.916658078722,[-302.47412  421.10895 -302.66602 -302.2573   421.08453],0.4822077751159668
1000,100,25,f8,Iterative,10711.462036132812,[ 420.96213  420.97214 -302.52237 -302.5239   420.9766 ],2.4160518646240234
1000,100,26,f8,Parallel,10711.46224123439,[ 420.96533  420.96744 -302.52707 -302.52707  420.96213],0.5072228908538818
1000,100,26,f8,Iterative,10711.462036132812,[ 420.97058 -302.52734  420.95798 -302.53107  420.96533],2.4122567176818848
1000,100,27,f8,Parallel,10711.503123747078,[ 420.5617   420.74353 -302.49298 -302.24536  421.13675],0.5296220779418945
1000,100,27,f8,Iterative,10613.978790283203,[ 416.8538   416.95728  420.8625  -299.03314  431.97446],2.483253240585327
1000,100,28,f8,Parallel,10598.420632047097,[ 421.8604   421.79828  427.30295  421.06503 -303.58893],0.523374080657959
1000,100,28,f8,Iterative,10553.898895263672,[418.0402  418.48694 416.44653 415.9063  445.0315 ],2.47613525390625
1000,100,29,f8,Parallel,10844.417165277635,[ 201.45703  406.64218  427.54633 -304.98526  424.776  ],0.525763750076294
1000,100,29,f8,Iterative,10925.68879699707,[-272.21005  418.52686  427.096   -273.0786   422.495  ],2.4404563903808594
1000,100,30,f8,Parallel,10928.601906640852,[-302.5217  -302.52017  203.81447  420.96823  420.96768],0.508110761642456
1000,100,30,f8,Iterative,10729.076477050781,[-307.59665  419.50696  431.53946 -302.62448  420.77444],2.5665853023529053
1000,100,1,f2,Parallel,0.00021403022677546346,"[ 3.5559001e-08  2.6268231e-06  8.5002275e-06 -1.6002219e-04
 -4.2845430e-05]",2.798119068145752
1000,100,1,f2,Iterative,3.312565639568277e-07,[3.7180907e-08 6.7959441e-08 6.4839911e-11 3.6230070e-09 2.2242837e-07],2.515254497528076
1000,100,2,f2,Parallel,2.4711527268905797e-09,"[-1.9187008e-10  8.8571372e-12  1.6857082e-09 -2.8652714e-10
 -2.9819014e-10]",0.4781804084777832
1000,100,2,f2,Iterative,3.0049517318886387e-09,"[-9.5739749e-11  1.1762071e-09 -5.4391153e-10 -9.0683344e-10
  2.8225988e-10]",2.429666519165039
1000,100,3,f2,Parallel,5.841994141046747e-11,"[ 1.25065618e-11  3.62024972e-12  1.45317395e-11  1.65642604e-11
 -1.11971300e-11]",0.4726443290710449
1000,100,3,f2,Iterative,1.2784539052401733e-10,"[-2.3525352e-11  1.7481946e-11  2.1002530e-11 -6.5824013e-11
 -1.1549789e-14]",2.3941657543182373
1000,100,4,f2,Parallel,7.806628277151617e-08,"[ 3.1279566e-08 -4.8661155e-09 -3.3376537e-09 -3.2396315e-08
  6.1866330e-09]",0.4608490467071533
1000,100,4,f2,Iterative,8.951351304631316e-08,"[-6.2875074e-09 -7.0335325e-08  5.6099907e-09 -4.3416719e-09
 -2.9390179e-09]",2.3603274822235107
1000,100,5,f2,Parallel,2.3540715765602016e-09,"[ 9.5716779e-10 -8.6620044e-10  2.2359678e-10  8.6454621e-11
  2.2065194e-10]",0.4421546459197998
1000,100,5,f2,Iterative,9.503685061140743e-10,"[ 2.0207880e-10  3.4269831e-10 -5.1634419e-11  4.1029735e-11
  3.1292724e-10]",2.3553881645202637
1000,100,6,f2,Parallel,1.102130843186333e-11,"[-6.5069903e-12  1.7513504e-12 -1.1143864e-14 -2.0110563e-12
 -7.4076769e-13]",0.4528331756591797
1000,100,6,f2,Iterative,1.3566525615578418e-11,"[ 1.1533215e-12  1.0183659e-12  5.9676500e-12 -1.2288443e-12
  4.1983439e-12]",2.3668251037597656
1000,100,7,f2,Parallel,6.648374437645543e-07,"[-1.10320684e-07 -7.14499038e-09 -1.37028564e-07  2.89293212e-08
 -3.81413884e-07]",0.4489586353302002
1000,100,7,f2,Iterative,1.2097843296032806e-06,"[ 1.0075644e-07  4.9787423e-07  5.0457925e-07 -3.2909270e-08
 -7.3665149e-08]",2.352797269821167
1000,100,8,f2,Parallel,6.436910116036643e-09,"[-1.3735286e-09 -4.7712856e-10  1.0406438e-09  1.3436612e-09
 -2.2019480e-09]",0.44236254692077637
1000,100,8,f2,Iterative,9.522846511345051e-09,"[ 2.7110021e-09  9.7285557e-10 -1.3877122e-09 -5.6675020e-10
 -3.8845265e-09]",2.318819999694824
1000,100,9,f2,Parallel,4.6103860018575915e-07,"[-1.9068480e-10  4.4964813e-07 -1.1799379e-09  5.2332094e-10
  9.4965298e-09]",0.45524168014526367
1000,100,9,f2,Iterative,0.0001314388509818798,"[ 1.79683175e-05  1.53056234e-09  1.10011715e-04 -2.30464298e-06
  1.15264481e-06]",2.365823984146118
1000,100,10,f2,Parallel,7.305314753125458e-07,"[ 3.3206217e-07 -2.9656348e-09 -1.1744226e-07 -2.4960411e-07
  2.8457293e-08]",0.4660160541534424
1000,100,10,f2,Iterative,2.4122441044660548e-08,"[-1.4226242e-10  1.5976154e-08 -5.3005000e-09  7.0994888e-10
  1.9935760e-09]",2.391091823577881
1000,100,11,f2,Parallel,1.612480342388153,[ 0.22401237 -0.3357907  -0.08933413  0.4589367   0.50440645],0.43937110900878906
1000,100,11,f2,Iterative,0.8980601131916046,[-0.05726314  0.00367934 -0.39351428  0.32645497 -0.1171484 ],2.3840177059173584
1000,100,12,f2,Parallel,1.2427921660673746e-06,"[-1.8760230e-07 -2.0666062e-07  7.3630758e-07 -5.4252382e-08
  5.7969288e-08]",0.4627091884613037
1000,100,12,f2,Iterative,1.1526659875471523e-06,"[ 7.3754819e-08  1.3307795e-07  4.8310676e-07  2.5796555e-07
 -2.0476091e-07]",2.3271355628967285
1000,100,13,f2,Parallel,3.5664999842310863e-09,"[-2.6588509e-10 -3.7390446e-10 -2.3474165e-09  2.3867130e-11
 -5.5542682e-10]",0.42398881912231445
1000,100,13,f2,Iterative,2.6166109834413476e-09,"[ 1.6429516e-09 -6.7486017e-11  8.5953022e-11 -5.5324056e-10
 -2.6697983e-10]",2.5214767456054688
1000,100,14,f2,Parallel,8.613918189848135e-10,"[-2.0079263e-10  3.6382219e-10  2.4799302e-11 -1.5838422e-10
 -1.1359347e-10]",0.48728418350219727
1000,100,14,f2,Iterative,9.742980519589217e-10,"[ 1.5925603e-10 -5.5434761e-11 -4.4254345e-10 -2.8665822e-10
  3.0405595e-11]",2.448193311691284
1000,100,15,f2,Parallel,2.6395894181519e-07,"[ 1.2321948e-09 -2.2184885e-09 -8.2488327e-09 -5.3504948e-08
 -1.9875448e-07]",0.49090027809143066
1000,100,15,f2,Iterative,3.7763720683869906e-07,"[ 1.1213035e-07 -2.4722334e-07  1.9183801e-09  2.8004763e-09
  1.3564659e-08]",2.520559549331665
1000,100,16,f2,Parallel,5.787883006203032e-09,"[ 3.8808254e-09  6.5034078e-10 -4.9869442e-10 -4.4895487e-10
 -3.0906749e-10]",0.46131300926208496
1000,100,16,f2,Iterative,5.764532906571418e-09,"[ 8.9399232e-10 -4.5882231e-09  5.1392390e-11  2.1540458e-10
 -1.5520474e-11]",2.398617744445801
1000,100,17,f2,Parallel,4.175782332763167e-11,"[ 1.9411264e-11 -5.8279666e-12 -3.5766529e-13 -4.8514929e-12
 -1.1309434e-11]",0.46548914909362793
1000,100,17,f2,Iterative,2.1296981539409288e-11,"[-3.1063190e-12  1.7161411e-12  5.7348683e-12  1.1882249e-13
 -1.0620831e-11]",2.3400919437408447
1000,100,18,f2,Parallel,2.366971492767334,[ 0.11088562 -0.01076412  1.0029721  -0.1626482   1.0797014 ],0.47490954399108887
1000,100,18,f2,Iterative,1.3949665427207947,[ 0.10618055  0.57430923 -0.12276411  0.16513932 -0.42657334],2.3797686100006104
1000,100,19,f2,Parallel,1.8644812256607413e-12,"[ 7.2474275e-13  7.9632373e-14 -7.2245703e-14  5.3794209e-14
  9.3406619e-13]",0.4668612480163574
1000,100,19,f2,Iterative,3.3229201725284985e-12,"[ 9.7275844e-13 -4.6857982e-13 -1.3784807e-13  1.7128487e-12
 -3.0885125e-14]",2.356064558029175
1000,100,20,f2,Parallel,1.229889399212425e-07,"[-1.4993390e-08 -2.2204642e-08  1.2196551e-08  3.2457251e-08
 -4.1137106e-08]",0.4475746154785156
1000,100,20,f2,Iterative,6.489678483490025e-08,"[-9.3532577e-09  1.4632555e-08  1.0031691e-09 -3.5115022e-10
 -3.9556653e-08]",2.3477976322174072
1000,100,21,f2,Parallel,0.00019836539584972002,"[ 2.6996183e-12  1.9834250e-04 -2.2354252e-10  5.9332468e-09
  1.6733662e-08]",0.4345405101776123
1000,100,21,f2,Iterative,2.167396326441251e-07,"[ 2.2385356e-08  1.8814441e-07 -1.3480732e-10 -5.8676486e-09
 -2.0740890e-10]",2.362051248550415
1000,100,22,f2,Parallel,1.4731486633313105e-12,"[-1.3265722e-13  4.6276177e-13  5.7195358e-14  2.0939874e-14
  7.9959444e-13]",0.44541049003601074
1000,100,22,f2,Iterative,1.6222690982985004e-12,"[-6.8356139e-13 -3.6060801e-14  3.6128273e-13 -3.4866803e-13
  1.9269615e-13]",2.368497133255005
1000,100,23,f2,Parallel,1.2803849994136307e-11,"[-4.0406012e-12  2.3855553e-12  4.1908282e-12 -7.3364925e-13
  1.4532160e-12]",0.46175265312194824
1000,100,23,f2,Iterative,1.2867196023946814e-11,"[ 9.8501068e-13  2.8467072e-12  7.7467746e-12 -1.0089898e-12
 -2.7971375e-13]",2.3250601291656494
1000,100,24,f2,Parallel,9.794544894248247e-06,"[-4.4496587e-06 -4.6895639e-07  2.1582523e-06  1.7382390e-06
 -9.7943848e-07]",0.426159143447876
1000,100,24,f2,Iterative,5.2992807013652055e-06,"[ 4.5877346e-07 -7.9963684e-07 -8.6136424e-07  1.6760591e-06
 -1.5034470e-06]",2.349019765853882
1000,100,25,f2,Parallel,6.1800803190237286e-12,"[-8.9416669e-13  2.4373246e-12 -4.7919307e-13  1.6832954e-12
 -6.8610048e-13]",0.4611361026763916
1000,100,25,f2,Iterative,1.716515796688911e-11,"[-6.5585402e-12  6.8212588e-12  9.3325846e-13 -2.2222849e-13
 -2.6298720e-12]",2.3211941719055176
1000,100,26,f2,Parallel,3.455915241479257e-12,"[ 4.3941104e-13 -8.9739669e-13  5.0826097e-14 -1.9086228e-12
 -1.5965864e-13]",0.4432823657989502
1000,100,26,f2,Iterative,1.8139700353782262e-12,"[ 3.5510039e-13 -2.1675820e-13  5.5248492e-13  5.3486263e-13
  1.5476390e-13]",2.3523542881011963
1000,100,27,f2,Parallel,4.3138297023403993e-07,"[ 3.9523940e-13 -6.8761330e-09  3.9304211e-07 -2.2469542e-09
  2.9217373e-08]",0.4453573226928711
1000,100,27,f2,Iterative,1.312523983676428e-05,"[-9.0156718e-06  2.8250165e-06  2.7383797e-09 -9.4726272e-07
 -3.3455041e-07]",2.3526439666748047
1000,100,28,f2,Parallel,1.2048771702577454e-11,"[-2.3256570e-12 -1.6936105e-12 -2.5788226e-12  2.2579993e-12
 -3.1926822e-12]",0.43981242179870605
1000,100,28,f2,Iterative,1.7637807013526352e-11,[2.9817711e-12 1.1359360e-12 3.0011809e-12 5.2025745e-12 5.3163446e-12],2.336369037628174
1000,100,29,f2,Parallel,0.868221418466419,[-0.16880575  0.00778166  0.06530709 -0.32296723 -0.3033597 ],0.43434572219848633
1000,100,29,f2,Iterative,0.7370424568653107,[-0.27912316 -0.08070406 -0.28896832 -0.03622681  0.05202011],2.346022605895996
1000,100,30,f2,Parallel,2.0608646869659424,[ 0.07866311 -0.14776325 -0.55170727 -0.00829983  1.2744312 ],0.5211715698242188
1000,100,30,f2,Iterative,1.8067266047000885,[-0.65509486  0.2950792  -0.22393489  0.21156305  0.4210546 ],2.4193975925445557
1000,100,1,f13,Parallel,1.1503923816052406,[ 0.9986624   1.0008049   0.98485875  0.98940474 -4.754654  ],3.1588006019592285
1000,100,1,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.5165607929229736
1000,100,2,f13,Parallel,1.150440274696141,[ 0.9995271  0.999993   1.0000072  1.0001681 -4.754406 ],0.5189480781555176
1000,100,2,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.4653713703155518
1000,100,3,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.5081865787506104
1000,100,3,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.4619202613830566
1000,100,4,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.5489282608032227
1000,100,4,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.461928129196167
1000,100,5,f13,Parallel,1.1361608462177308,[ 0.9893646  1.4827499 -1.3981323  0.5363693  0.3626213],0.5392954349517822
1000,100,5,f13,Iterative,1.5316483083400643,[ 3.966055   2.6930103 -1.1381474 -1.0462465 -4.648574 ],2.5433318614959717
1000,100,6,f13,Parallel,1.1394529363010244,[ 1.          0.67038053  1.          1.         -4.7544026 ],0.5268208980560303
1000,100,6,f13,Iterative,1.139441257035579,[ 1.0002315   0.67024463  0.9968814   1.0027229  -4.7543945 ],2.4658992290496826
1000,100,7,f13,Parallel,1.1504402251234722,[ 0.99946225  1.0000093   0.99968827  1.0004678  -4.7544155 ],0.547734260559082
1000,100,7,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.5461182594299316
1000,100,8,f13,Parallel,1.1501319824693679,[ 1.0109569   0.99850744  0.9564699   1.0213299  -4.755026  ],0.5110530853271484
1000,100,8,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.465240955352783
1000,100,9,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.5141305923461914
1000,100,9,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.5371170043945312
1000,100,10,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.5182387828826904
1000,100,10,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.5065624713897705
1000,100,11,f13,Parallel,1.1504403021366867,[ 1.0000008  1.0000001  1.0000005  1.0000001 -4.7544026],0.5073926448822021
1000,100,11,f13,Iterative,1.1504403021368652,[ 1.0000001   0.99999994  1.0000001   1.0000002  -4.7544026 ],2.5031790733337402
1000,100,12,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.6221842765808105
1000,100,12,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.6118721961975098
1000,100,13,f13,Parallel,1.1504381108540391,[ 0.99646795  1.0001146   1.0014615   1.0018835  -4.7543488 ],0.517927885055542
1000,100,13,f13,Iterative,1.150416458724058,[ 1.0079287   1.0007001   0.9955728   0.99208814 -4.7541413 ],2.508723020553589
1000,100,14,f13,Parallel,1.793434648117696,[ 0.8454218  2.202221  -2.2622385  0.862308  -4.513548 ],0.5653941631317139
1000,100,14,f13,Iterative,1.6203978513277164,[ 1.2981753 -3.188051   1.9306855  0.7476444 -4.6787643],2.5315897464752197
1000,100,15,f13,Parallel,1.1504403016512978,[ 0.99999744  0.99999547  1.000054    0.9999999  -4.754403  ],0.524827241897583
1000,100,15,f13,Iterative,1.1504403014994138,[ 0.9999702   0.99999726  0.9999568   0.9999616  -4.7544007 ],2.4802911281585693
1000,100,16,f13,Parallel,1.1504378286138266,[ 0.99592054  0.99997     1.0014302   1.0019534  -4.7544217 ],0.5118684768676758
1000,100,16,f13,Iterative,1.1504343709319662,[ 0.99754184  1.0000026   0.99270487  1.0001746  -4.754406  ],2.472269058227539
1000,100,17,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.590522050857544
1000,100,17,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.5492336750030518
1000,100,18,f13,Parallel,1.1504403021359566,[ 0.9999986   1.          0.99999744  0.99999917 -4.7544026 ],0.5169925689697266
1000,100,18,f13,Iterative,1.1504403021354939,[ 1.0000011   0.99999964  0.9999988   0.99999976 -4.7544026 ],2.428504705429077
1000,100,19,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.5448052883148193
1000,100,19,f13,Iterative,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],2.5254225730895996
1000,100,20,f13,Parallel,0.6332577120664045,[ 3.0527196   2.3487382   0.58550406  2.402032   -2.0737076 ],0.559511661529541
1000,100,20,f13,Iterative,0.5286935533167901,[ 3.228447  -0.4834466  2.0692964  1.266882  -4.2148304],2.5258028507232666
1000,100,21,f13,Parallel,1.1504403021369087,[ 1.         1.         1.         1.        -4.7544026],0.5560193061828613
